Chrom	Pos	Region	RCM	Enrichment
20	61751	intergenic	1	0
20	62001	intergenic	1	0
20	62251	intergenic	1	0
20	62501	intergenic	1	0
20	62751	intergenic	1	0
20	63001	intergenic	1	0
20	63251	intergenic	1	0
20	63501	intergenic	1	0
20	63751	intergenic	1	0
20	64001	intergenic	1.61	0.21
20	64251	intergenic	1.4	0.14
20	64501	intergenic	1	0
20	64751	intergenic	1	0
20	65001	intergenic	1	0
20	65251	intergenic	1	0
20	65501	intergenic	1	0
20	65751	intergenic	1	0
20	66001	intergenic	1	0
20	66251	intergenic	1	0
20	66501	intergenic	1	0
20	66751	intergenic	1	0
20	67001	intergenic	1	0
20	67251	intergenic	1	0
20	67501	intergenic	1	0
20	67751	intergenic	1	0
20	68001	intergenic	1	0
20	68251	intergenic	1	0
20	68501	intergenic	1	0
20	68751	intergenic	1	0
20	69001	intergenic	1	0
20	69251	intergenic	1	0
20	69501	intergenic	1	0
20	69751	intergenic	1	0
20	70001	intergenic	1	0
20	70251	intergenic	1	0
20	70501	intergenic	1	0
20	70751	intergenic	1	0
20	71001	intergenic	1	0
20	71251	intergenic	1	0
20	71501	intergenic	1	0
20	71751	intergenic	1	0
20	72001	intergenic	1	0
20	72251	intergenic	1	0
20	72501	intergenic	1	0
20	72751	intergenic	1	0
20	73001	intergenic	1	0
20	73251	intergenic	1	0
20	73501	intergenic	1	0
20	73751	intergenic	1	0
20	74001	intergenic	1	0
20	74251	intergenic	1	0
20	74501	intergenic	1	0
20	74751	intergenic	1	0
20	75001	intergenic	1	0
20	75251	intergenic	1	0
20	75501	intergenic	1	0
20	75751	intergenic	1	0
20	76001	intergenic	1	0
20	76251	intergenic	1	0
20	76501	intergenic	1	0
20	76751	intergenic	1	0
20	77001	intergenic	1	0
20	77251	intergenic	1	0
20	77501	intergenic	1	0
20	77751	intergenic	1	0
20	78001	intergenic	1	0
20	78251	intergenic	1	0
20	78501	intergenic	1	0
20	78751	intergenic	1	0
20	79001	intergenic	1	0
20	79251	intergenic	1	0
20	79501	intergenic	1	0
20	79751	intergenic	1	0
20	80001	intergenic	1	0
20	80251	intergenic	1	0
20	80501	intergenic	1	0
20	80751	intergenic	1	0
20	81001	intergenic	1	0
20	81251	intergenic	1	0
20	81501	intergenic	1	0
20	81751	intergenic	1	0
20	82001	intergenic	1	0
20	82251	intergenic	1	0
20	82501	intergenic	1	0
20	82751	intergenic	1	0
20	83001	intergenic	1	0
20	83251	intergenic	1	0
20	83501	intergenic	1	0
20	83751	intergenic	1	0
20	84001	intergenic	1	0
20	84251	intergenic	1	0
20	84501	intergenic	1	0
20	84751	intergenic	1	0
20	85001	intergenic	1	0
20	85251	intergenic	1	0
20	85501	intergenic	1	0
20	85751	intergenic	1	0
20	86001	intergenic	1	0
20	86251	intergenic	1	0
20	86501	intergenic	1	0
20	86751	intergenic	1	0
20	87001	intergenic	1	0
20	87251	intergenic	1	0
20	87501	intergenic	1	0
20	87751	intergenic	1	0
20	88001	intergenic	1	0
20	88251	intergenic	1	0
20	88501	intergenic	1	0
20	88751	intergenic	1	0
20	89001	intergenic	1	0
20	89251	intergenic	1	0
20	89501	intergenic	1	0
20	89751	intergenic	1	0
20	90001	intergenic	1	0
20	90251	intergenic	1	0
20	90501	intergenic	1	0
20	90751	intergenic	1	0
20	91001	intergenic	1	0
20	91251	intergenic	1	0
20	91501	intergenic	1	0
20	91751	intergenic	1.52	0.18
20	92001	intergenic	1.6	0.2
20	92251	intergenic	1.15	0.06
20	92501	intergenic	1	0
20	92751	intergenic	1	0
20	93001	intergenic	1	0
20	93251	intergenic	1	0
20	93501	intergenic	1	0
20	93751	intergenic	1	0
20	94001	intergenic	1	0
20	94251	intergenic	1	0
20	94501	intergenic	1	0
20	94751	intergenic	1	0
20	95001	intergenic	1	0
20	95251	intergenic	1	0
20	95501	intergenic	1	0
20	95751	intergenic	1	0
20	96001	intergenic	1	0
20	96251	intergenic	1	0
20	96501	intergenic	1	0
20	96751	intergenic	1	0
20	97001	intergenic	1	0
20	97251	intergenic	1	0
20	97501	intergenic	1	0
20	97751	intergenic	1	0
20	98001	intergenic	1	0
20	98251	intergenic	1	0
20	98501	intergenic	1	0
20	98751	intergenic	1	0
20	99001	intergenic	1	0
20	99251	intergenic	1	0
20	99501	intergenic	1	0
20	99751	intergenic	1	0
20	100001	intergenic	1	0
20	100251	intergenic	1	0
20	100501	intergenic	1	0
20	100751	intergenic	1	0
20	101001	intergenic	1	0
20	101251	intergenic	1	0
20	101501	intergenic	1	0
20	101751	intergenic	1	0
20	102001	intergenic	1	0
20	102251	intergenic	1	0
20	102501	intergenic	1	0
20	102751	intergenic	1	0
20	103001	intergenic	1	0
20	103251	intergenic	1	0
20	103501	intergenic	1	0
20	103751	intergenic	1	0
20	104001	intergenic	1	0
20	104251	intergenic	1	0
20	104501	intergenic	1	0
20	104751	intergenic	1	0
20	105001	intergenic	1	0
20	105251	intergenic	1	0
20	105501	intergenic	1	0
20	105751	intergenic	1	0
20	106001	intergenic	1	0
20	106251	intergenic	1	0
20	106501	intergenic	1	0
20	106751	intergenic	1	0
20	107001	intergenic	1	0
20	107251	intergenic	1	0
20	107501	intergenic	1	0
20	107751	intergenic	1	0
20	108001	intergenic	1	0
20	108251	intergenic	1	0
20	108501	intergenic	1	0
20	108751	intergenic	1	0
20	109001	intergenic	1	0
20	109251	intergenic	1	0
20	109501	intergenic	1	0
20	109751	intergenic	1	0
20	110001	intergenic	1	0
20	110251	intergenic	1	0
20	110501	intergenic	1	0
20	110751	intergenic	1	0
20	111001	intergenic	1	0
20	111251	intergenic	1	0
20	111501	intergenic	1	0
20	111751	intergenic	1	0
20	112001	intergenic	1	0
20	112251	intergenic	1	0
20	112501	intergenic	1	0
20	112751	intergenic	1	0
20	113001	intergenic	1	0
20	113251	intergenic	1	0
20	113501	intergenic	1	0
20	113751	intergenic	1	0
20	114001	intergenic	1	0
20	114251	intergenic	1	0
20	114501	intergenic	1	0
20	114751	intergenic	1	0
20	115001	intergenic	1	0
20	115251	intergenic	1	0
20	115501	intergenic	1	0
20	115751	intergenic	1	0
20	116001	intergenic	1	0
20	116251	intergenic	1	0
20	116501	intergenic	1	0
20	116751	intergenic	1	0
20	117001	intergenic	1	0
20	117251	intergenic	1	0
20	117501	intergenic	1	0
20	117751	intergenic	1	0
20	118001	intergenic	1	0
20	118251	intergenic	1	0
20	118501	intergenic	1	0
20	118751	intergenic	1	0
20	119001	intergenic	1	0
20	119251	intergenic	1	0
20	119501	intergenic	1	0
20	119751	intergenic	1	0
20	120001	intergenic	1	0
20	120251	intergenic	1	0
20	120501	intergenic	1	0
20	120751	intergenic	1	0
20	121001	intergenic	1	0
20	121251	intergenic	1	0
20	121501	intergenic	1	0
20	121751	intergenic	1	0
20	122001	intergenic	1	0
20	122251	intergenic	1	0
20	122501	intergenic	1	0
20	122751	intergenic	1	0
20	123001	intergenic	1	0
20	123251	intergenic	1	0
20	123501	intergenic	1	0
20	123751	intergenic	1	0
20	124001	intergenic	1	0
20	124251	intergenic	1	0
20	124501	genic	1	0
20	124751	genic	1	0
20	125001	genic	1	0
20	125251	genic	1	0
20	125501	genic	1	0
20	125751	genic	1	0
20	126001	genic	1	0
20	126251	intergenic	1	0
20	126501	intergenic	1	0
21	251	intergenic	1	0
21	501	intergenic	1	0
21	751	intergenic	1	0
21	1001	intergenic	1	0
21	1251	intergenic	1	0
21	1501	intergenic	1	0
21	1751	intergenic	1	0
21	2001	intergenic	1	0
21	2251	intergenic	1	0
21	2501	intergenic	1	0
21	2751	intergenic	1	0
21	3001	intergenic	1	0
21	3251	intergenic	1	0
21	3501	intergenic	1.04	0.01
21	3751	intergenic	1.29	0.11
21	4001	intergenic	1.32	0.12
21	4251	intergenic	1.58	0.2
21	4501	intergenic	1.21	0.08
21	4751	intergenic	1	0
21	5001	intergenic	1	0
21	5251	intergenic	1	0
21	5501	intergenic	1	0
21	5751	intergenic	1	0
21	6001	intergenic	1	0
21	6251	intergenic	1	0
21	6501	intergenic	1	0
21	6751	intergenic	1	0
21	7001	intergenic	1	0
21	7251	intergenic	1	0
21	7501	intergenic	1	0
21	7751	intergenic	1	0
21	8001	intergenic	1.73	0.24
21	8251	intergenic	6.3	0.8
21	8501	intergenic	5.68	0.75
21	8751	intergenic	1	0
21	9001	intergenic	1	0
21	9251	intergenic	1	0
21	9501	intergenic	1	0
21	9751	intergenic	11.44	-0.47
21	10001	intergenic	16.13	-0.48
21	10251	intergenic	4.89	-0.4
21	10501	intergenic	1	0
21	10751	intergenic	1	0
21	11001	intergenic	1	0
21	11251	intergenic	1	0
21	11501	intergenic	1	0
21	11751	intergenic	1	0
21	12001	intergenic	1	0
21	12251	intergenic	1	0
21	12501	intergenic	1	0
21	12751	intergenic	1	0
21	13001	intergenic	1	0
21	13251	intergenic	1	0
21	13501	intergenic	1	0
21	13751	intergenic	1	0
21	14001	intergenic	1	0
21	14251	intergenic	1	0
21	14501	intergenic	1	0
21	14751	intergenic	1	0
21	15001	intergenic	1	0
21	15251	intergenic	1	0
21	15501	intergenic	1	0
21	15751	intergenic	1	0
21	16001	intergenic	1	0
21	16251	intergenic	1	0
21	16501	intergenic	1	0
21	16751	intergenic	1	0
21	17001	intergenic	1	0
21	17251	intergenic	1	0
21	17501	intergenic	1	0
21	17751	intergenic	1	0
21	18001	intergenic	1	0
21	18251	intergenic	1	0
21	18501	intergenic	1	0
21	18751	intergenic	1	0
21	19001	intergenic	1	0
21	19251	intergenic	1	0
21	19501	intergenic	1	0
21	19751	intergenic	1	0
21	20001	intergenic	1	0
21	20251	intergenic	1	0
21	20501	intergenic	1	0
21	20751	intergenic	1	0
21	21001	genic	1	0
21	21251	genic	1	0
21	21501	genic	1	0
21	21751	genic	1	0
21	22001	genic	1	0
21	22251	genic	12.33	0.77
21	22501	genic	51.63	0.86
21	22751	genic	71.08	0.85
21	23001	genic	82.16	0.83
21	23251	genic	145.39	0.88
21	23501	genic	106.7	0.9
21	23751	genic	13.36	0.84
21	24001	genic	1	0
21	24251	genic	1	0
21	24501	genic	1	0
21	24751	genic	1	0
21	25001	intergenic	1	0
21	25251	intergenic	1	0
21	25501	intergenic	1	0
21	25751	intergenic	1	0
21	26001	intergenic	1	0
21	26251	intergenic	1	0
21	26501	intergenic	1	0
21	26751	intergenic	1	0
21	27001	intergenic	1	0
21	27251	intergenic	1	0
21	27501	intergenic	1	0
21	27751	intergenic	1	0
21	28001	intergenic	1	0
21	28251	intergenic	1	0
21	28501	intergenic	1	0
21	28751	intergenic	1	0
21	29001	intergenic	1	0
21	29251	intergenic	1	0
21	29501	intergenic	1	0
21	29751	intergenic	1	0
21	30001	intergenic	1	0
21	30251	intergenic	1	0
21	30501	intergenic	1	0
21	30751	intergenic	1	0
21	31001	intergenic	1	0
21	31251	intergenic	1	0
21	31501	intergenic	1	0
21	31751	intergenic	1	0
21	32001	intergenic	1	0
21	32251	intergenic	1	0
21	32501	intergenic	1	0
21	32751	intergenic	1	0
21	33001	intergenic	1	0
21	33251	intergenic	1	0
21	33501	intergenic	1	0
21	33751	intergenic	1	0
21	34001	intergenic	1	0
21	34251	intergenic	1	0
21	34501	intergenic	1	0
21	34751	intergenic	1	0
21	35001	intergenic	1	0
21	35251	intergenic	1	0
21	35501	intergenic	1	0
21	35751	intergenic	1	0
21	36001	intergenic	1	0
21	36251	intergenic	1	0
21	36501	intergenic	1	0
21	36751	intergenic	1	0
21	37001	intergenic	1	0
21	37251	intergenic	1	0
21	37501	intergenic	1	0
21	37751	intergenic	1	0
21	38001	intergenic	1	0
21	38251	intergenic	1.47	0.17
21	38501	intergenic	1.3	0.11
21	38751	intergenic	1.13	0.05
21	39001	intergenic	1.47	0.17
21	39251	intergenic	1.77	0.25
21	39501	intergenic	1.5	0.18
21	39751	intergenic	1.2	0.08
21	40001	intergenic	1	0
21	40251	intergenic	1	0
21	40501	intergenic	1	0
21	40751	intergenic	1	0
21	41001	intergenic	1	0
21	41251	intergenic	1	0
21	41501	intergenic	1	0
21	41751	intergenic	1	0
21	42001	intergenic	1	0
21	42251	intergenic	1	0
21	42501	intergenic	1	0
21	42751	intergenic	1	0
21	43001	intergenic	1	0
21	43251	intergenic	1	0
21	43501	intergenic	1	0
21	43751	intergenic	1	0
21	44001	intergenic	1	0
21	44251	intergenic	1	0
21	44501	intergenic	1	0
21	44751	intergenic	1	0
21	45001	intergenic	1	0
21	45251	intergenic	1	0
21	45501	intergenic	1	0
21	45751	intergenic	1	0
21	46001	intergenic	1	0
21	46251	intergenic	1	0
21	46501	intergenic	1	0
21	46751	intergenic	1	0
21	47001	intergenic	1	0
21	47251	intergenic	1	0
21	47501	intergenic	1	0
21	47751	intergenic	1	0
21	48001	intergenic	1	0
21	48251	intergenic	1	0
21	48501	intergenic	1	0
21	48751	intergenic	1	0
21	49001	intergenic	1	0
21	49251	intergenic	1	0
21	49501	intergenic	1	0
21	49751	intergenic	1	0
21	50001	intergenic	1	0
21	50251	intergenic	1	0
21	50501	intergenic	1	0
21	50751	intergenic	1	0
21	51001	intergenic	1	0
21	51251	intergenic	1	0
21	51501	intergenic	1	0
21	51751	intergenic	1	0
21	52001	intergenic	1	0
21	52251	intergenic	1	0
21	52501	intergenic	1	0
21	52751	intergenic	1	0
21	53001	intergenic	1	0
21	53251	intergenic	1	0
21	53501	intergenic	1	0
21	53751	intergenic	1	0
21	54001	intergenic	1	0
21	54251	intergenic	1.28	0.11
21	54501	intergenic	1.27	0.1
21	54751	intergenic	1	0
21	55001	intergenic	1	0
21	55251	intergenic	1	0
21	55501	intergenic	1	0
21	55751	intergenic	1	0
21	56001	intergenic	1	0
21	56251	intergenic	1	0
21	56501	intergenic	1	0
21	56751	intergenic	1.06	0.03
21	57001	intergenic	1.84	0.26
21	57251	intergenic	1.63	0.21
21	57501	intergenic	1.23	0.09
21	57751	intergenic	1.3	0.11
21	58001	intergenic	1.18	0.07
21	58251	intergenic	1	0
21	58501	intergenic	1	0
21	58751	intergenic	1	0
21	59001	intergenic	1	0
21	59251	intergenic	1	0
21	59501	intergenic	1	0
21	59751	intergenic	1	0
21	60001	intergenic	1	0
21	60251	intergenic	1	0
21	60501	intergenic	1	0
21	60751	intergenic	1	0
21	61001	intergenic	1	0
21	61251	intergenic	1	0
21	61501	intergenic	1	0
21	61751	intergenic	1	0
21	62001	intergenic	1	0
21	62251	intergenic	1	0
21	62501	intergenic	1	0
21	62751	intergenic	1	0
21	63001	intergenic	1	0
21	63251	intergenic	1	0
21	63501	intergenic	1	0
21	63751	intergenic	1	0
21	64001	intergenic	1	0
21	64251	intergenic	1	0
21	64501	intergenic	1	0
21	64751	intergenic	1	0
21	65001	intergenic	1	0
21	65251	intergenic	1	0
21	65501	intergenic	1	0
21	65751	intergenic	1	0
21	66001	intergenic	1	0
21	66251	intergenic	1	0
21	66501	intergenic	1	0
21	66751	intergenic	1	0
21	67001	intergenic	1	0
21	67251	intergenic	1	0
21	67501	intergenic	1	0
21	67751	intergenic	1	0
21	68001	intergenic	1	0
21	68251	intergenic	1	0
21	68501	intergenic	1	0
21	68751	intergenic	1	0
21	69001	intergenic	1	0
21	69251	intergenic	1	0
21	69501	intergenic	1	0
21	69751	intergenic	1	0
21	70001	intergenic	1	0
21	70251	intergenic	1	0
21	70501	intergenic	1	0
21	70751	intergenic	1	0
21	71001	intergenic	1	0
21	71251	intergenic	1	0
21	71501	intergenic	1	0
21	71751	intergenic	1	0
21	72001	intergenic	1	0
21	72251	intergenic	1	0
21	72501	intergenic	1	0
21	72751	intergenic	1	0
21	73001	intergenic	1	0
21	73251	intergenic	1	0
21	73501	intergenic	1	0
21	73751	intergenic	1	0
21	74001	intergenic	1	0
21	74251	intergenic	1	0
21	74501	intergenic	1	0
21	74751	intergenic	1	0
21	75001	intergenic	1	0
21	75251	intergenic	1	0
21	75501	intergenic	1	0
21	75751	intergenic	1	0
21	76001	intergenic	1	0
21	76251	intergenic	1	0
21	76501	intergenic	1	0
21	76751	intergenic	1	0
21	77001	intergenic	1	0
21	77251	intergenic	1	0
21	77501	intergenic	1	0
21	77751	intergenic	1	0
21	78001	intergenic	1	0
21	78251	intergenic	1	0
21	78501	intergenic	1	0
21	78751	intergenic	1	0
21	79001	intergenic	1	0
21	79251	intergenic	1	0
21	79501	intergenic	1	0
21	79751	intergenic	1	0
21	80001	intergenic	1	0
21	80251	intergenic	1	0
21	80501	intergenic	1	0
21	80751	intergenic	1	0
21	81001	intergenic	1	0
21	81251	intergenic	1	0
21	81501	intergenic	1	0
21	81751	intergenic	1	0
21	82001	intergenic	1	0
21	82251	intergenic	1	0
21	82501	intergenic	1	0
21	82751	intergenic	1	0
21	83001	intergenic	1	0
21	83251	intergenic	1	0
21	83501	intergenic	1	0
21	83751	intergenic	1	0
21	84001	intergenic	1	0
21	84251	intergenic	1	0
21	84501	intergenic	1	0
21	84751	intergenic	1	0
21	85001	intergenic	1	0
21	85251	intergenic	1	0
21	85501	intergenic	1	0
21	85751	intergenic	1	0
21	86001	intergenic	1	0
21	86251	intergenic	1	0
21	86501	intergenic	1	0
21	86751	intergenic	1	0
21	87001	intergenic	1	0
21	87251	intergenic	1	0
21	87501	intergenic	1	0
21	87751	intergenic	1	0
21	88001	intergenic	1	0
21	88251	intergenic	1	0
21	88501	intergenic	1	0
21	88751	intergenic	1	0
21	89001	intergenic	1	0
21	89251	intergenic	1	0
21	89501	intergenic	1	0
21	89751	intergenic	1	0
21	90001	intergenic	1	0
21	90251	intergenic	1	0
21	90501	intergenic	1	0
21	90751	intergenic	1	0
21	91001	intergenic	1	0
21	91251	intergenic	1	0
21	91501	intergenic	1	0
21	91751	intergenic	1	0
21	92001	intergenic	1	0
21	92251	intergenic	1	0
21	92501	intergenic	1	0
21	92751	intergenic	1	0
21	93001	intergenic	1	0
21	93251	intergenic	1	0
21	93501	intergenic	1	0
21	93751	intergenic	1	0
21	94001	intergenic	1	0
21	94251	intergenic	1	0
21	94501	intergenic	1	0
21	94751	intergenic	1	0
21	95001	intergenic	1.36	0.13
21	95251	intergenic	2.69	0.43
21	95501	intergenic	3.71	0.57
21	95751	intergenic	2.57	0.41
21	96001	intergenic	1	0
21	96251	intergenic	1	0
21	96501	intergenic	1	0
21	96751	intergenic	1	0
21	97001	intergenic	1	0
21	97251	intergenic	1	0
21	97501	intergenic	1	0
21	97751	intergenic	1	0
21	98001	intergenic	1	0
21	98251	intergenic	1	0
21	98501	intergenic	1	0
21	98751	intergenic	1	0
21	99001	intergenic	1	0
21	99251	intergenic	1	0
21	99501	intergenic	1	0
21	99751	intergenic	1	0
21	100001	intergenic	1	0
21	100251	intergenic	1	0
21	100501	intergenic	1	0
21	100751	intergenic	1	0
21	101001	intergenic	1	0
21	101251	intergenic	1	0
21	101501	intergenic	1	0
21	101751	intergenic	1	0
21	102001	intergenic	1	0
21	102251	intergenic	1	0
21	102501	intergenic	1	0
21	102751	intergenic	1	0
21	103001	intergenic	1	0
21	103251	intergenic	1	0
21	103501	intergenic	1	0
21	103751	intergenic	1	0
21	104001	intergenic	1	0
21	104251	intergenic	1	0
21	104501	intergenic	1	0
21	104751	intergenic	1	0
21	105001	intergenic	1	0
21	105251	intergenic	1	0
21	105501	intergenic	1	0
21	105751	intergenic	1	0
21	106001	intergenic	1	0
21	106251	intergenic	1	0
21	106501	intergenic	1	0
21	106751	intergenic	1	0
21	107001	intergenic	1	0
21	107251	intergenic	1	0
21	107501	intergenic	1	0
21	107751	intergenic	1	0
21	108001	intergenic	1	0
21	108251	intergenic	1	0
21	108501	intergenic	1	0
21	108751	intergenic	1	0
21	109001	intergenic	1	0
21	109251	intergenic	1	0
21	109501	intergenic	1	0
21	109751	intergenic	1	0
21	110001	intergenic	1	0
21	110251	intergenic	1	0
21	110501	intergenic	1	0
21	110751	intergenic	1	0
21	111001	intergenic	1	0
21	111251	intergenic	1	0
21	111501	intergenic	1	0
21	111751	intergenic	1	0
21	112001	intergenic	1	0
21	112251	intergenic	1	0
21	112501	intergenic	1	0
21	112751	intergenic	1	0
21	113001	intergenic	1	0
21	113251	intergenic	1	0
21	113501	intergenic	1	0
21	113751	intergenic	1	0
21	114001	intergenic	1	0
21	114251	intergenic	1	0
21	114501	intergenic	1.03	0.01
21	114751	intergenic	1.32	0.12
21	115001	intergenic	1.49	0.17
21	115251	intergenic	1.36	0.13
21	115501	intergenic	1.32	0.12
21	115751	intergenic	1.69	0.23
21	116001	intergenic	1.62	0.21
21	116251	intergenic	1.45	0.16
21	116501	intergenic	1.73	0.24
21	116751	intergenic	2.33	0.37
21	117001	intergenic	2.78	0.44
21	117251	intergenic	2.55	0.41
21	117501	intergenic	2.62	0.42
21	117751	intergenic	3.08	0.49
21	118001	intergenic	3.87	0.59
21	118251	intergenic	4.16	0.62
21	118501	intergenic	5.08	0.71
21	118751	intergenic	7.03	0.85
21	119001	intergenic	8.11	0.89
21	119251	intergenic	16.17	0.91
21	119501	intergenic	35.1	0.93
21	119751	intergenic	39.46	0.97
21	120001	intergenic	16.55	0.88
21	120251	intergenic	1	0
21	120501	intergenic	1	0
21	120751	intergenic	1	0
21	121001	intergenic	1	0
21	121251	intergenic	1	0
21	121501	intergenic	1	0
21	121751	intergenic	1	0
21	122001	intergenic	1	0
21	122251	intergenic	1	0
21	122501	intergenic	1	0
21	122751	intergenic	1	0
22	251	intergenic	1	0
22	501	intergenic	1	0
22	751	intergenic	1	0
22	1001	intergenic	1	0
22	1251	intergenic	1	0
22	1501	intergenic	1	0
22	1751	intergenic	1	0
22	2001	intergenic	1	0
22	2251	intergenic	1	0
22	2501	intergenic	1	0
22	2751	intergenic	1	0
22	3001	intergenic	1	0
22	3251	intergenic	1	0
22	3501	intergenic	1	0
22	3751	intergenic	1	0
22	4001	intergenic	1	0
22	4251	intergenic	1	0
22	4501	intergenic	1	0
22	4751	intergenic	1	0
22	5001	intergenic	1	0
22	5251	intergenic	1	0
22	5501	intergenic	1	0
22	5751	intergenic	1	0
22	6001	intergenic	1	0
22	6251	intergenic	1	0
22	6501	intergenic	1	0
22	6751	intergenic	1	0
22	7001	intergenic	1	0
22	7251	intergenic	1	0
22	7501	intergenic	1	0
22	7751	intergenic	1	0
22	8001	intergenic	1	0
22	8251	intergenic	1	0
22	8501	intergenic	1	0
22	8751	intergenic	1	0
22	9001	intergenic	1	0
22	9251	intergenic	1	0
22	9501	intergenic	1	0
22	9751	intergenic	1	0
22	10001	intergenic	1	0
22	10251	intergenic	1	0
22	10501	intergenic	1	0
22	10751	intergenic	1	0
22	11001	intergenic	1	0
22	11251	intergenic	1	0
22	11501	intergenic	1	0
22	11751	intergenic	1	0
22	12001	intergenic	1	0
22	12251	intergenic	1	0
22	12501	intergenic	1	0
22	12751	intergenic	1	0
22	13001	intergenic	1	0
22	13251	intergenic	1	0
22	13501	intergenic	1	0
22	13751	intergenic	1	0
22	14001	intergenic	1	0
22	14251	intergenic	1	0
22	14501	intergenic	1	0
22	14751	intergenic	1	0
22	15001	intergenic	1	0
22	15251	intergenic	1	0
22	15501	intergenic	1	0
22	15751	intergenic	1	0
22	16001	intergenic	1	0
22	16251	intergenic	1	0
22	16501	intergenic	1	0
22	16751	intergenic	1	0
22	17001	intergenic	1	0
22	17251	intergenic	1	0
22	17501	intergenic	1	0
22	17751	intergenic	1	0
22	18001	intergenic	1	0
22	18251	intergenic	1	0
22	18501	intergenic	1	0
22	18751	intergenic	1	0
22	19001	intergenic	1	0
22	19251	intergenic	1	0
22	19501	intergenic	1	0
22	19751	intergenic	1	0
22	20001	intergenic	1	0
22	20251	intergenic	1	0
22	20501	intergenic	1	0
22	20751	intergenic	1	0
22	21001	intergenic	1	0
22	21251	intergenic	1	0
22	21501	intergenic	1	0
22	21751	intergenic	1	0
22	22001	intergenic	1	0
22	22251	intergenic	1	0
22	22501	intergenic	1	0
22	22751	intergenic	1	0
22	23001	intergenic	1	0
22	23251	intergenic	1	0
22	23501	intergenic	1	0
22	23751	intergenic	1	0
22	24001	intergenic	1	0
22	24251	intergenic	1	0
22	24501	intergenic	1	0
22	24751	intergenic	1	0
22	25001	intergenic	1	0
22	25251	intergenic	1	0
22	25501	intergenic	1	0
22	25751	intergenic	1	0
22	26001	intergenic	1	0
22	26251	intergenic	1	0
22	26501	intergenic	1	0
22	26751	intergenic	1	0
22	27001	intergenic	1	0
22	27251	intergenic	1	0
22	27501	intergenic	1	0
22	27751	intergenic	1	0
22	28001	intergenic	1	0
22	28251	intergenic	1	0
22	28501	intergenic	1	0
22	28751	intergenic	1	0
22	29001	intergenic	1	0
22	29251	intergenic	1	0
22	29501	intergenic	1	0
22	29751	intergenic	1	0
22	30001	intergenic	1	0
22	30251	intergenic	1	0
22	30501	intergenic	1	0
22	30751	intergenic	1	0
22	31001	intergenic	1	0
22	31251	intergenic	1.1	0.04
22	31501	intergenic	2.01	0.3
22	31751	intergenic	1.1	0.04
22	32001	intergenic	1	0
22	32251	intergenic	1	0
22	32501	intergenic	1	0
22	32751	intergenic	1	0
22	33001	intergenic	1	0
22	33251	intergenic	1	0
22	33501	intergenic	1	0
22	33751	intergenic	1	0
22	34001	intergenic	1	0
22	34251	intergenic	1	0
22	34501	intergenic	1	0
22	34751	intergenic	1	0
22	35001	intergenic	1	0
22	35251	intergenic	1	0
22	35501	intergenic	1	0
22	35751	intergenic	1	0
22	36001	intergenic	1	0
22	36251	intergenic	1	0
22	36501	intergenic	1	0
22	36751	intergenic	1	0
22	37001	intergenic	1	0
22	37251	intergenic	1	0
22	37501	intergenic	1	0
22	37751	intergenic	1	0
22	38001	intergenic	1	0
22	38251	intergenic	1	0
22	38501	intergenic	1	0
22	38751	intergenic	1	0
22	39001	intergenic	1	0
22	39251	intergenic	1	0
22	39501	intergenic	1	0
22	39751	intergenic	1	0
22	40001	intergenic	1	0
22	40251	intergenic	1	0
22	40501	intergenic	1	0
22	40751	intergenic	1	0
22	41001	intergenic	1	0
22	41251	intergenic	1	0
22	41501	intergenic	1	0
22	41751	intergenic	1	0
22	42001	intergenic	1	0
22	42251	intergenic	1	0
22	42501	intergenic	1	0
22	42751	intergenic	1	0
22	43001	intergenic	1	0
22	43251	intergenic	1	0
22	43501	intergenic	1	0
22	43751	intergenic	1	0
22	44001	intergenic	1	0
22	44251	intergenic	1	0
22	44501	intergenic	1	0
22	44751	intergenic	1	0
22	45001	intergenic	1	0
22	45251	intergenic	1	0
22	45501	intergenic	1	0
22	45751	intergenic	1	0
22	46001	intergenic	1	0
22	46251	intergenic	1	0
22	46501	intergenic	1	0
22	46751	intergenic	1	0
22	47001	intergenic	1	0
22	47251	intergenic	1	0
22	47501	intergenic	1	0
22	47751	intergenic	1	0
22	48001	intergenic	1	0
22	48251	intergenic	1	0
22	48501	intergenic	1	0
22	48751	intergenic	1	0
22	49001	intergenic	1	0
22	49251	intergenic	1	0
22	49501	intergenic	1	0
22	49751	intergenic	1	0
22	50001	intergenic	1	0
22	50251	intergenic	1	0
22	50501	intergenic	1	0
22	50751	intergenic	1	0
22	51001	intergenic	1	0
22	51251	intergenic	1	0
22	51501	intergenic	1	0
22	51751	intergenic	1	0
22	52001	intergenic	1	0
22	52251	intergenic	1	0
22	52501	intergenic	1	0
22	52751	intergenic	1	0
22	53001	intergenic	1.05	0.02
22	53251	intergenic	1.84	0.26
22	53501	intergenic	1.03	0.01
22	53751	intergenic	1	0
22	54001	intergenic	1	0
22	54251	intergenic	1	0
22	54501	intergenic	1	0
22	54751	intergenic	1	0
22	55001	intergenic	1	0
22	55251	intergenic	1	0
22	55501	intergenic	1	0
22	55751	intergenic	1	0
22	56001	intergenic	1	0
22	56251	intergenic	1	0
22	56501	intergenic	1	0
22	56751	intergenic	1	0
22	57001	intergenic	1	0
22	57251	intergenic	1	0
22	57501	intergenic	1	0
